reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gaze_x,gaze_y,gaze_z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ,gaze_diff,fixation,fixation_id,duration
1.496,2024/06/13 13:46:35.9319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.212,0.265,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.0,True,2,0.8000000000000003
1.514,2024/06/13 13:46:35.9499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.216,0.261,1.0,10.0,1.0,10.0,1.0,3.3,1.0,0.005656854249492385,True,2,0.8000000000000003
1.534,2024/06/13 13:46:35.9699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.215,0.261,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.0010000000000000009,True,2,0.8000000000000003
1.544,2024/06/13 13:46:35.9799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.215,0.261,1.0,10.0,1.0,10.0,1.0,3.33,1.0,0.0,True,2,0.8000000000000003
1.564,2024/06/13 13:46:35.9999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.216,0.26,1.0,10.0,1.0,10.0,1.0,3.34,1.0,0.0014142135623730963,True,2,0.8000000000000003
1.574,2024/06/13 13:46:36.0099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.217,0.261,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.0014142135623730963,True,2,0.8000000000000003
1.593,2024/06/13 13:46:36.0289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.215,0.26,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.002236067977499792,True,2,0.8000000000000003
1.612,2024/06/13 13:46:36.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.94,-0.217,0.263,1.0,10.0,1.0,10.0,1.0,3.34,1.0,0.0037416573867739447,True,2,0.8000000000000003
1.622,2024/06/13 13:46:36.0579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.939,-0.218,0.265,0.98,9.57,1.0,10.0,1.0,3.33,0.98,0.0024494897427831805,True,2,0.8000000000000003
1.641,2024/06/13 13:46:36.0769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.939,-0.219,0.265,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.0010000000000000009,True,2,0.8000000000000003
1.651,2024/06/13 13:46:36.0869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.939,-0.22,0.265,1.0,10.0,1.0,10.0,1.0,3.33,1.0,0.0010000000000000009,True,2,0.8000000000000003
1.67,2024/06/13 13:46:36.1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.939,-0.22,0.265,1.0,10.0,1.0,10.0,1.0,3.33,1.0,0.0,True,2,0.8000000000000003
1.69,2024/06/13 13:46:36.1259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.938,-0.218,0.268,1.0,10.0,1.0,10.0,1.0,3.33,1.0,0.0037416573867739447,True,2,0.8000000000000003
1.699,2024/06/13 13:46:36.1349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.938,-0.218,0.268,1.0,10.0,1.0,10.0,1.0,3.33,1.0,0.0,True,2,0.8000000000000003
1.718,2024/06/13 13:46:36.1539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.94,-0.218,0.263,1.0,10.0,1.0,10.0,1.0,3.31,1.0,0.005385164807134509,True,2,0.8000000000000003
1.737,2024/06/13 13:46:36.1729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.94,-0.217,0.261,1.0,10.0,1.0,10.0,1.0,3.31,1.0,0.002236067977499792,True,2,0.8000000000000003
1.747,2024/06/13 13:46:36.1829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.94,-0.219,0.261,1.0,10.0,1.0,10.0,1.0,3.31,1.0,0.0020000000000000018,True,2,0.8000000000000003
1.767,2024/06/13 13:46:36.2029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.218,0.26,1.0,10.0,1.0,10.0,1.0,3.31,1.0,0.001732050807568879,True,2,0.8000000000000003
1.777,2024/06/13 13:46:36.2129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.216,0.26,1.0,10.0,1.0,10.0,1.0,3.29,1.0,0.0020000000000000018,True,2,0.8000000000000003
1.797,2024/06/13 13:46:36.2329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.941,-0.213,0.263,1.0,10.0,1.0,10.0,1.0,3.32,1.0,0.004242640687119289,True,2,0.8000000000000003
1.817,2024/06/13 13:46:36.2529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.21,0.259,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.005385164807134509,True,2,0.8000000000000003
1.826,2024/06/13 13:46:36.2619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.209,0.26,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0014142135623730963,True,2,0.8000000000000003
1.846,2024/06/13 13:46:36.2819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.942,-0.21,0.261,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.001732050807568879,True,2,0.8000000000000003
1.855,2024/06/13 13:46:36.2909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.942,-0.211,0.259,1.0,10.0,1.0,10.0,1.0,3.29,1.0,0.002236067977499792,True,2,0.8000000000000003
1.875,2024/06/13 13:46:36.3109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.212,0.257,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.0024494897427831805,True,2,0.8000000000000003
1.895,2024/06/13 13:46:36.3309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.207,0.261,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.006403124237432854,True,2,0.8000000000000003
1.905,2024/06/13 13:46:36.3409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.207,0.261,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.0,True,2,0.8000000000000003
1.923,2024/06/13 13:46:36.3589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.206,0.263,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.002236067977499792,True,2,0.8000000000000003
1.933,2024/06/13 13:46:36.3689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.206,0.263,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.0,True,2,0.8000000000000003
1.951,2024/06/13 13:46:36.3869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.944,-0.206,0.259,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.004123105625617665,True,2,0.8000000000000003
1.96,2024/06/13 13:46:36.3959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.944,-0.202,0.26,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.004123105625617637,True,2,0.8000000000000003
1.98,2024/06/13 13:46:36.4159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.945,-0.202,0.258,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.002236067977499792,True,2,0.8000000000000003
1.99,2024/06/13 13:46:36.4259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.944,-0.203,0.258,1.0,10.0,1.0,10.0,1.0,3.21,1.0,0.0014142135623730963,True,2,0.8000000000000003
2.01,2024/06/13 13:46:36.4459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.205,0.261,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.00374165738677393,True,2,0.8000000000000003
2.03,2024/06/13 13:46:36.4659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.208,0.261,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.0030000000000000027,True,2,0.8000000000000003
2.04,2024/06/13 13:46:36.4759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.942,-0.21,0.263,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0030000000000000027,True,2,0.8000000000000003
2.06,2024/06/13 13:46:36.4959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.209,0.257,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.006164414002968982,True,2,0.8000000000000003
2.07,2024/06/13 13:46:36.5059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.209,0.257,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.0,True,2,0.8000000000000003
2.09,2024/06/13 13:46:36.5259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.209,0.258,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0010000000000000009,True,2,0.8000000000000003
2.099,2024/06/13 13:46:36.5349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.943,-0.209,0.258,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0,True,2,0.8000000000000003
2.119,2024/06/13 13:46:36.5549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.93,-0.217,0.297,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.0418807831827438,False,3,
2.139,2024/06/13 13:46:36.5749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.93,-0.217,0.297,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.0,True,4,0.0
2.149,2024/06/13 13:46:36.5849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.926,-0.221,0.307,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.011489125293076068,False,5,
2.169,2024/06/13 13:46:36.6049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.926,-0.221,0.305,1.0,10.0,1.0,10.0,1.0,3.21,1.0,0.0020000000000000018,True,6,0.6040000000000001
2.179,2024/06/13 13:46:36.6149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.927,-0.221,0.303,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.002236067977499792,True,6,0.6040000000000001
2.199,2024/06/13 13:46:36.6349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.927,-0.22,0.305,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.002236067977499792,True,6,0.6040000000000001
2.209,2024/06/13 13:46:36.6449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.926,-0.222,0.306,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.0024494897427831805,True,6,0.6040000000000001
2.229,2024/06/13 13:46:36.6649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.221,0.312,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.006403124237432854,True,6,0.6040000000000001
2.249,2024/06/13 13:46:36.6849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.221,0.313,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.0010000000000000009,True,6,0.6040000000000001
2.259,2024/06/13 13:46:36.6949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.221,0.313,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.0,True,6,0.6040000000000001
2.279,2024/06/13 13:46:36.7149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.22,0.315,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0024494897427831805,True,6,0.6040000000000001
2.288,2024/06/13 13:46:36.7239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.223,0.315,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.003162277660168382,True,6,0.6040000000000001
2.307,2024/06/13 13:46:36.7429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.223,0.315,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0,True,6,0.6040000000000001
2.317,2024/06/13 13:46:36.7529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.225,0.316,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.002236067977499792,True,6,0.6040000000000001
2.336,2024/06/13 13:46:36.7719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.223,0.316,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.0020000000000000018,True,6,0.6040000000000001
2.356,2024/06/13 13:46:36.7919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.223,0.308,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.008544003745317538,True,6,0.6040000000000001
2.366,2024/06/13 13:46:36.8019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.223,0.308,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0,True,6,0.6040000000000001
2.386,2024/06/13 13:46:36.8219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.217,0.315,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.009273618495495711,True,6,0.6040000000000001
2.406,2024/06/13 13:46:36.8419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.217,0.315,1.0,10.0,1.0,10.0,1.0,3.27,1.0,0.0,True,6,0.6040000000000001
2.416,2024/06/13 13:46:36.8519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.219,0.313,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0028284271247461927,True,6,0.6040000000000001
2.435,2024/06/13 13:46:36.8709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.219,0.316,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.003162277660168382,True,6,0.6040000000000001
2.445,2024/06/13 13:46:36.8809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.218,0.315,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.001732050807568879,True,6,0.6040000000000001
2.464,2024/06/13 13:46:36.8999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.217,0.314,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.0014142135623730963,True,6,0.6040000000000001
2.474,2024/06/13 13:46:36.9099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.217,0.314,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.0,True,6,0.6040000000000001
2.493,2024/06/13 13:46:36.9289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.217,0.313,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0014142135623730963,True,6,0.6040000000000001
2.513,2024/06/13 13:46:36.9489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.924,-0.218,0.314,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.001732050807568879,True,6,0.6040000000000001
2.522,2024/06/13 13:46:36.9579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.221,0.314,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.003162277660168382,True,6,0.6040000000000001
2.542,2024/06/13 13:46:36.9779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.225,0.314,1.0,10.0,1.0,10.0,1.0,3.26,1.0,0.0040000000000000036,True,6,0.6040000000000001
2.552,2024/06/13 13:46:36.9879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.23,0.312,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.005477225575051666,True,6,0.6040000000000001
2.572,2024/06/13 13:46:37.0079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.23,0.31,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.002236067977499792,True,6,0.6040000000000001
2.592,2024/06/13 13:46:37.0279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.231,0.31,1.0,10.0,1.0,10.0,1.0,3.22,1.0,0.0014142135623730963,True,6,0.6040000000000001
2.611,2024/06/13 13:46:37.0469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.922,-0.232,0.311,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.0014142135623730963,True,6,0.6040000000000001
2.621,2024/06/13 13:46:37.0569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.229,0.309,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.0037416573867739447,True,6,0.6040000000000001
2.64,2024/06/13 13:46:37.0759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.229,0.31,1.0,10.0,1.0,10.0,1.0,3.25,1.0,0.0010000000000000009,True,6,0.6040000000000001
2.659,2024/06/13 13:46:37.0949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.223,0.314,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.007211102550927985,True,6,0.6040000000000001
2.668,2024/06/13 13:46:37.1039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.923,-0.223,0.314,1.0,10.0,1.0,10.0,1.0,3.24,1.0,0.0,True,6,0.6040000000000001
2.687,2024/06/13 13:46:37.1229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.219,0.311,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.005385164807134509,True,6,0.6040000000000001
2.696,2024/06/13 13:46:37.1319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.219,0.311,1.0,10.0,1.0,10.0,1.0,3.21,1.0,0.0,True,6,0.6040000000000001
2.714,2024/06/13 13:46:37.1499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.221,0.31,1.0,10.0,1.0,10.0,1.0,3.23,1.0,0.002236067977499792,True,6,0.6040000000000001
2.723,2024/06/13 13:46:37.1589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.925,-0.221,0.309,1.0,10.0,1.0,10.0,1.0,3.19,1.0,0.0010000000000000009,True,6,0.6040000000000001
2.743,2024/06/13 13:46:37.1789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.926,-0.219,0.307,1.0,10.0,1.0,10.0,1.0,3.15,1.0,0.0030000000000000027,True,6,0.6040000000000001
2.763,2024/06/13 13:46:37.1989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.927,-0.217,0.305,1.0,10.0,1.0,10.0,1.0,3.2,1.0,0.0030000000000000027,True,6,0.6040000000000001
2.773,2024/06/13 13:46:37.2089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.927,-0.217,0.305,1.0,10.0,1.0,10.0,1.0,3.2,1.0,0.0,True,6,0.6040000000000001
2.792,2024/06/13 13:46:37.2279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.937,-0.174,0.302,1.0,10.0,1.0,9.9,1.0,3.19,1.0,0.04424929377967519,False,7,
2.802,2024/06/13 13:46:37.2379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.937,-0.174,0.302,1.0,10.0,1.0,9.9,1.0,3.19,1.0,0.0,True,8,0.0
2.822,2024/06/13 13:46:37.2579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.955,0.07,0.289,1.0,9.9,1.0,10.0,1.0,3.17,1.0,0.2450081631293129,False,9,
2.832,2024/06/13 13:46:37.2679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.955,0.07,0.289,1.0,9.9,1.0,10.0,1.0,3.17,1.0,0.0,True,10,0.0
2.852,2024/06/13 13:46:37.2879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.953,0.089,0.289,1.0,9.9,1.0,10.0,1.0,3.17,1.0,0.01910497317454279,False,11,
2.871,2024/06/13 13:46:37.3069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.953,0.089,0.289,1.0,9.9,1.0,10.0,1.0,3.17,1.0,0.0,True,12,0.029999999999999805
2.891,2024/06/13 13:46:37.3269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.953,0.089,0.289,1.0,9.9,1.0,10.0,1.0,3.17,1.0,0.0,True,12,0.029999999999999805
