reltime,datetime,sdnn,rmssd
119.227,2024/06/13 13:48:33.6629,48.922598966686344,77.45428759382315
119.391,2024/06/13 13:48:33.8269,49.026101422504546,77.85114000449833
119.638,2024/06/13 13:48:34.0739,49.128543567904536,77.85114000449833
119.884,2024/06/13 13:48:34.3199,46.91047967616951,75.59100475585703
119.966,2024/06/13 13:48:34.4019,46.80899068763864,73.47947559239473
120.131,2024/06/13 13:48:34.5669,46.80899068763864,73.68898606078568
120.377,2024/06/13 13:48:34.8129,46.80899068763864,73.68898606078568
120.623,2024/06/13 13:48:35.0589,46.71371601968586,73.69712794042022
120.705,2024/06/13 13:48:35.1409,41.26406412977007,69.20549111161628
120.869,2024/06/13 13:48:35.3049,41.173378856207705,64.40134574163287
